gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Os03g0856200,Os03g0856200,0.0,0.0,0.77,0.434,0.336,0.878371987996561,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0656600,OsERF#032,0.0,0.0,0.421,0.112,0.309,0.877646646410603,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0106600,LOC_Os05g01600,0.0,0.0,0.707,0.342,0.365,0.867478098166376,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0448800,OsPIP2a,0.0,0.0,0.984,0.833,0.151,0.843233510594384,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0563550,OsFLA18,0.0,0.0,0.537,0.173,0.364,0.835373603174171,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0134800,prx67,0.0,0.0,0.678,0.199,0.479,0.832462905886508,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0806900,LOC_Os03g59220,0.0,0.0,0.975,0.862,0.113,0.821748431324575,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0600700,LOC_Os07g40940,0.0,0.0,0.501,0.165,0.336,0.799019614793332,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0140100,OsMYB2P-1,0.0,0.0,0.432,0.125,0.307,0.79721448724737,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0116200,LOC_Os04g02580,0.0,0.0,0.291,0.057,0.234,0.786322853524844,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0836000,RAC3,0.0,0.0,0.466,0.135,0.331,0.770492743700289,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os11g0247300,TID1,0.0,0.0,0.998,0.947,0.051,0.763196804858935,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0531100,OsERG3,0.0,0.0,0.978,0.924,0.0539999999999999,0.760511024620446,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0165600,LOC_Os01g07150,0.0,0.0,0.388,0.107,0.281,0.740343514395322,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0857600,LOC_Os03g64050,0.0,0.0,0.372,0.098,0.274,0.699612096553393,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0682000,LOC_Os07g48390,0.0,0.0,0.433,0.121,0.312,0.698038405161232,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os09g0437100,OsSAUR37,0.0,0.0,0.388,0.097,0.291,0.695086762240538,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os11g0539200,OsXTH2,0.0,0.0,0.413,0.121,0.292,0.684293683029971,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0722600,LOC_Os03g51250,0.0,0.0,0.434,0.13,0.304,0.650491326060223,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0357900,OsRALF-4,0.0,0.0,0.987,0.937,0.0499999999999999,0.639814549768757,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os10g0502100,LOC_Os10g35820,0.0,0.0,0.355,0.072,0.283,0.639636800504381,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0264800,OsAGP20,0.0,0.0,0.588,0.216,0.372,0.611659246056819,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0657000,OsERF#035,0.0,0.0,0.239,0.039,0.2,0.601863058103079,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0477600,OsEXP4,0.0,0.0,0.216,0.032,0.184,0.591818414147382,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0656900,OsSCP40,0.0,0.0,0.353,0.089,0.264,0.591157991384405,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0199100,LOC_Os05g11010,5.11767630714303e-306,2.90289953170074e-301,0.864,0.567,0.297,0.90676206220841,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0417800,LOC_Os03g30430,6.58695165004415e-306,3.73631658445454e-301,0.992,0.954,0.038,0.696079883383223,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os08g0557900,LOC_Os08g44370,8.97152724770394e-306,5.08891940071511e-301,0.759,0.426,0.333,1.12054643173839,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0120800,OsRacB,2.5372085681254402e-304,1.43918081609779e-299,0.692,0.344,0.348,0.864580631271269,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os09g0492700,Os09g0492700,1.32336121619862e-303,7.506501826643409e-299,0.703,0.321,0.382,0.822204234729772,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0376700,LOC_Os04g30800,5.5861143846229896e-303,3.1686116623897e-298,0.36,0.098,0.262,0.527712425309557,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0202200,Os03g0202200,1.7691142979904399e-302,1.00349470324912e-297,0.882,0.642,0.24,0.816390147005856,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0925300,LOC_Os01g70100,1.32441473213985e-301,7.51247768511687e-297,0.489,0.17,0.319,0.699230798039271,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0342000,LOC_Os05g27580,6.8965710724989204e-301,3.91194200945356e-296,0.272,0.059,0.213,0.696351358035755,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0489600,ARF,7.21350760619119e-301,4.09171791945983e-296,0.955,0.862,0.093,0.716651654461617,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os06g0165800,ROMT-16,1.26015813655332e-300,7.147994997971379e-296,0.599,0.255,0.344,0.958618306253633,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0599800,OsUAM1,2.8053116222512602e-300,1.5912569114895801e-295,0.823,0.491,0.332,1.07855830694446,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0102500,LOC_Os03g01260,1.0021808608677698e-297,5.68467049710025e-293,0.436,0.139,0.297,0.770967508326729,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0200400,LOC_Os01g10340,5.61557924308457e-297,3.18532501405486e-292,0.549,0.218,0.331,0.721151674197978,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0273800,OsYUCCA9,1.57730139696202e-296,8.94692671398768e-292,0.576,0.237,0.339,0.900752486770727,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os08g0269700,LOC_Os08g16830,2.02581009093628e-296,1.1491002578817901e-291,0.323,0.082,0.241,0.68161243584701,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0607900,OsRPK1,2.89757809607979e-296,1.6435932234393402e-291,0.439,0.14,0.299,0.702369936208052,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0586000,LOC_Os04g49660,1.59295361282117e-294,9.0357107780055e-290,0.389,0.115,0.274,0.745289680608244,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0181100,LOC_Os04g10240,2.60286736960847e-294,1.47642445806301e-289,0.75,0.426,0.324,0.877511648032633,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0552300,CycU2,1.07194915403441e-292,6.080417186429409e-288,0.575,0.238,0.337,0.8784016121833,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0680900,LOC_Os01g48850,2.97582495490839e-286,1.68797718917269e-281,0.414,0.131,0.283,0.611101863982957,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0697800,LOC_Os02g47010,1.39287447505379e-283,7.90080188484761e-279,0.691,0.35,0.341,0.808657915494275,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0543400,OsFPPS2,1.51993956274074e-283,8.62155318173432e-279,0.534,0.211,0.323,0.779841717671794,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0503000,LOC_Os05g42330,2.91378611089124e-281,1.6527868956808398e-276,0.71,0.38,0.33,0.816375995909289,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os09g0553200,UGP1,7.50291969796514e-281,4.25588114027677e-276,0.805,0.482,0.323,0.969331757586975,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os11g0168100,LOC_Os11g06740,7.77409352473328e-281,4.40969907003446e-276,0.37,0.108,0.262,0.534660287561226,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0189400,LOC_Os02g09630,1.28492056293515e-280,7.28845490913708e-276,0.494,0.186,0.308,0.767803373025419,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0462200,LOC_Os07g27810,1.29284770084441e-280,7.33342001349975e-276,0.834,0.534,0.3,1.17405935013235,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os12g0632000,GRP162,1.02829695130097e-277,5.83280879686452e-273,0.99,0.955,0.035,0.740291840897431,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0811900,OsARFA1f,5.78684538963155e-274,3.2824723103607e-269,0.956,0.839,0.117,0.689910088652176,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0676400,LOC_Os04g57970,1.98357904758959e-273,1.12514554316424e-268,0.438,0.15,0.288,0.694871427809371,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0176100,OsCesA1,3.1888755016398e-273,1.80882585079514e-268,0.73,0.397,0.333,0.917936945498025,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0626100,OsPAL,2.59628938519447e-272,1.4726932279638599e-267,0.987,0.898,0.089,0.639886169327597,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0338000,OsARL1e,1.97321960028385e-270,1.1192693538690099e-265,0.579,0.251,0.328,0.76407916083524,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0632800,LOC_Os07g43900,3.35220048901689e-270,1.90146868338505e-265,0.62,0.284,0.336,0.846134032424681,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0482300,LOC_Os04g40630,1.62634366578958e-269,9.22510917545822e-265,0.529,0.207,0.322,0.724708514430621,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0735200,OsGS1,2.0844522250114102e-269,1.18236383559322e-264,0.93,0.756,0.174,0.797259821870023,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0105000,OsUCL20,8.71747287598682e-268,4.94481213944601e-263,0.352,0.103,0.249,0.728436156416674,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os06g0223700,LOC_Os06g11980,1.3562441737179199e-267,7.69302382658015e-263,0.407,0.136,0.271,0.829170102406327,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0486600,GAPDH,1.09471006680492e-265,6.2095239119375205e-261,0.879,0.633,0.246,0.857837440689302,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0450701,OsAGP4,1.48631979524021e-264,8.430851774541041e-260,0.954,0.642,0.312,0.722672427920582,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0438100,AOC,4.6744810588868396e-263,2.65150589103238e-258,0.65,0.321,0.329,1.00970126823294,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os12g0236400,ADK-A,3.5564256044295e-262,2.01731129560054e-257,0.76,0.46,0.3,0.860209056762638,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0715300,LOC_Os02g48470,2.36614375704791e-260,1.3421477233102799e-255,0.608,0.275,0.333,0.888464005916817,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0786500,OsPR1#021,1.6049984955054502e-259,9.10403296605558e-255,0.305,0.081,0.224,0.630020079748246,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0559700,Os04g0559700,1.41264004086951e-254,8.0129181038241e-250,0.984,0.881,0.103,0.688333989206052,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0802200,LOC_Os02g55870,8.82241911465086e-254,5.00434079440341e-249,0.455,0.164,0.291,0.626275308573681,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os08g0478200,RMtATPd2,1.74745954099573e-253,9.91211475439008e-249,0.905,0.692,0.213,0.720062525177129,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os09g0482780,OsFLA27,3.68296153961949e-253,2.08908627411837e-248,0.595,0.266,0.329,0.751494518146301,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0401000,OsGELP66,6.78066497235566e-253,3.8461965922693004e-248,0.503,0.203,0.3,0.700673268104111,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os08g0157500,ROMT9,1.4619694973651298e-252,8.2927295799042e-248,0.939,0.701,0.238,0.773225668555809,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0227300,OsRab7B1,5.34131540396589e-252,3.02975433659157e-247,0.6,0.28,0.32,0.768417826993956,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0685400,LOC_Os04g58860,2.24813443297186e-251,1.27520929441463e-246,0.771,0.455,0.316,0.9566072942818,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0642300,LOC_Os07g44790,5.78322708714553e-251,3.28041990064156e-246,0.786,0.501,0.285,0.769641319920335,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os08g0556600,LOC_Os08g44250,2.6930778432051597e-250,1.5275945450012601e-245,0.903,0.709,0.194,0.707662661842308,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0312600,OSRAC7,1.5325586317367e-249,8.69313232680011e-245,0.259,0.062,0.197,0.523008031179139,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os10g0522800,LOC_Os10g37870,8.87831599881457e-248,5.03604718400759e-243,0.323,0.092,0.231,0.526124255234211,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0499400,prx75,9.15949951293668e-247,5.19554290872307e-242,0.51,0.207,0.303,0.698251606385228,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0687100,LOC_Os04g59040,1.04386004580565e-245,5.92108733782339e-241,0.848,0.626,0.222,0.766730881063751,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0270300,prx4,1.37549946228155e-245,7.80224559989966e-241,0.447,0.165,0.282,0.831756804918103,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0429400,LOC_Os05g35460,5.63035455459626e-245,3.19370601400364e-240,0.677,0.331,0.346,0.742136330300426,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0154300,LOC_Os07g05950,4.41356404007216e-244,2.50350593045013e-239,0.819,0.533,0.286,0.798592354237806,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os10g0552200,OsHyPRP16,3.04698810061978e-243,1.7283430603145597e-238,0.488,0.188,0.3,0.972700943927905,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0402000,Os03g0402000,1.5758338564944899e-242,8.938602384193709e-238,0.526,0.222,0.304,0.667771314823802,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0246300,OsWD40-139,2.14971669324828e-242,1.2193837999112199e-237,0.508,0.206,0.302,0.613830816096809,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0590200,LOC_Os04g50030,5.8482030432721595e-242,3.31727621223527e-237,0.519,0.213,0.306,0.636361831349467,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0561800,LOC_Os07g37454,1.66720586948603e-241,9.456891853485579e-237,0.687,0.361,0.326,0.96670412517128,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0590800,OsNek6,5.25711051883936e-240,2.9819907996012503e-235,0.498,0.202,0.296,0.659544620598053,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0690000,LOC_Os03g48390,1.65847886529293e-237,9.40738966760106e-233,0.7,0.381,0.319,0.753295242433299,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os11g0455500,LOC_Os11g26850,2.0251514564692398e-237,1.1487266606530499e-232,0.879,0.626,0.253,0.856569218353026,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0513700,LOC_Os01g33020,1.98727884079408e-236,1.1272441768636199e-231,0.685,0.364,0.321,0.695234464573161,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0783700,LOC_Os03g57040,5.32410437453122e-236,3.0199917243653397e-231,0.595,0.291,0.304,0.681025603701935,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0756200,OsbZIP06,1.62298240459913e-235,9.20604309360762e-231,0.308,0.088,0.22,0.555007932497363,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0119700,LOC_Os05g02820,4.186026438611481e-235,2.37443977677359e-230,0.359,0.114,0.245,0.547607289040385,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0712700,PFP,5.6916063253843696e-232,3.22844985594777e-227,0.752,0.464,0.288,0.747352114989859,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os07g0107300,LOC_Os07g01660,1.62664158303478e-231,9.22679905144821e-227,0.87,0.625,0.245,0.769914951166038,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os04g0653000,EG2,9.3002669731651e-231,5.27539043518844e-226,0.946,0.817,0.129,0.801158090363457,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os03g0323900,OsLTPG4,1.68748689454833e-230,9.5719319119465e-226,0.507,0.208,0.299,0.661790367395352,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0833700,LOC_Os01g61710,2.4133961505944e-230,1.36895069850166e-225,0.392,0.135,0.257,0.510219084902299,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0762600,SGL1,1.73074730536265e-229,9.81731794020858e-225,0.318,0.095,0.223,0.522208038932176,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os05g0355300,OsRFPV-2,8.867985372399989e-229,5.03018734278645e-224,0.465,0.181,0.284,0.597689489562285,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os06g0731800,LOC_Os06g51510,5.51554594696281e-228,3.12858312749571e-223,0.592,0.282,0.31,0.68638299426048,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os08g0430500,GF14C,7.77849642230255e-228,4.4121965256226704e-223,0.852,0.637,0.215,0.807232928063807,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os09g0375100,OsHSBP1,1.07995395610106e-227,6.12582282519202e-223,0.743,0.457,0.286,0.724313850470231,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os02g0721700,LOC_Os02g48980,1.37397057294787e-227,7.79357328093221e-223,0.763,0.472,0.291,0.712699620058975,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
Os01g0279300,OsCaM3,3.14544815143883e-227,1.7841925549406498e-222,0.9,0.704,0.196,0.645223845700679,Sclerenchyma,oryza_sativa->PO:0009005->PO:0025059->PO:0005427,oryza_sativa,Root,SRP250946
